date	open	high	close	low	volume	amount
2015-09-23 00:00:00	3290.071	3315.935	3263.028	3253.333	12317144000	136885977088
2015-09-24 00:00:00	3278.896	3300.857	3284.999	3255.902	10201124000	120820645888
2015-09-25 00:00:00	3272.665	3290.858	3231.951	3201.914	12141928000	137602170880
2015-09-28 00:00:00	3226.607	3246.554	3242.752	3186.507	7421947200	88007467008
2015-09-29 00:00:00	3197.221	3208.417	3178.854	3159.042	8715063200	96691511296
2015-09-30 00:00:00	3195.901	3223.908	3202.948	3186.767	7855935200	95881601024
2015-10-08 00:00:00	3324.981	3337.331	3296.482	3294.605	13208176800	164120608768
2015-10-09 00:00:00	3302.36	3352.379	3340.116	3293.965	12435249600	144731340800
2015-10-12 00:00:00	3351.139	3486.631	3447.693	3347.251	22140046400	263706476544
2015-10-13 00:00:00	3422.477	3452.045	3445.043	3413.967	14543379200	174978940928
2015-10-14 00:00:00	3431.135	3458.702	3406.112	3403.231	15217393600	174599258112
2015-10-15 00:00:00	3403.389	3486.815	3486.815	3402.316	17115830400	201881878528
2015-10-16 00:00:00	3508.518	3537.539	3534.065	3487.104	20896470400	252211494912
2015-10-19 00:00:00	3548.953	3572.995	3534.182	3502.505	20760675200	254890983424
2015-10-20 00:00:00	3527.875	3577.798	3577.703	3510.437	17902510400	226525577216
2015-10-21 00:00:00	3580.838	3601.243	3473.254	3417.412	28207606400	326886981632
2015-10-22 00:00:00	3453.201	3530.766	3524.534	3442.307	18430558400	223583600640
2015-10-23 00:00:00	3536.843	3581.836	3571.241	3515.822	19829448000	247059677184
2015-10-26 00:00:00	3614.702	3620.756	3589.261	3561.192	20424886400	270489763840
2015-10-27 00:00:00	3569.449	3601.053	3592.879	3486.102	19205614400	239042543616
2015-10-28 00:00:00	3575.805	3598.172	3524.92	3517.21	17097710400	213303017472
2015-10-29 00:00:00	3539.978	3561.814	3533.307	3507.966	12701044800	161051885568
2015-10-30 00:00:00	3530.223	3574.473	3534.079	3497.568	13914192000	183317151744
2015-11-02 00:00:00	3489.225	3543.45	3475.962	3474.712	13000256800	167455096832
2015-11-03 00:00:00	3484.722	3501.704	3465.493	3452.62	10140187200	132231503872
2015-11-04 00:00:00	3477.159	3628.538	3628.538	3477.159	20542387200	266955882496
2015-11-05 00:00:00	3630.782	3781.409	3705.97	3627.301	39804656000	495138177024
2015-11-06 00:00:00	3698.342	3801.705	3793.374	3694.657	29875308800	389779456000
2015-11-09 00:00:00	3796.379	3891.773	3840.355	3796.379	35680483200	463161720832
2015-11-10 00:00:00	3806.669	3876.49	3833.238	3798.821	28651961600	380910632960
2015-11-11 00:00:00	3828.448	3843.112	3833.646	3781.41	23223430400	307008339968
2015-11-12 00:00:00	3841.738	3843.9	3795.324	3771.274	21753764800	302446804992
2015-11-13 00:00:00	3756.204	3793.713	3746.242	3727.585	20348988800	281961136128
2015-11-16 00:00:00	3682.735	3764.409	3764.126	3680.073	16169089600	227483713536
2015-11-17 00:00:00	3790.426	3852.774	3758.387	3750.157	24853307200	365138608128
2015-11-18 00:00:00	3760.456	3771.847	3715.58	3706.31	18568948800	254137958400
2015-11-19 00:00:00	3725.622	3775.232	3774.969	3714.675	15463198400	204557615104
2015-11-20 00:00:00	3778.884	3793.545	3774.383	3757.026	18695169600	242295095296
2015-11-23 00:00:00	3774.436	3802.851	3753.335	3743.405	17562681600	234640982016
2015-11-24 00:00:00	3745.761	3754.169	3753.889	3702.737	14338328000	192495091712
2015-11-25 00:00:00	3747.759	3781.857	3781.607	3735.716	15194494400	215125049344
2015-11-26 00:00:00	3795.245	3805.844	3759.429	3756.823	17352547200	239797207040
2015-11-27 00:00:00	3739.096	3742.742	3556.992	3534.39	20893936000	269758169088
2015-11-30 00:00:00	3554.89	3587.97	3566.412	3455.068	17320116800	220098281472
2015-12-01 00:00:00	3562.319	3617.305	3591.696	3536.116	13653656000	176598810624
2015-12-02 00:00:00	3587.758	3725.854	3721.955	3573.403	21353886400	260938694656
2015-12-03 00:00:00	3709.547	3758.446	3749.299	3693.137	19776212800	236698992640
2015-12-04 00:00:00	3719.734	3726.124	3677.592	3667.291	15119952000	196455596032
2015-12-07 00:00:00	3681.582	3699.337	3687.607	3658.578	11388315200	161220067328
2015-12-08 00:00:00	3668.839	3668.839	3623.02	3619.445	12578108000	163317235712
2015-12-09 00:00:00	3613.42	3655.159	3635.938	3611.49	11332542200	154319992100
2015-12-10 00:00:00	3634.366	3678.318	3623.084	3615.991	12021562400	168622194688
2015-12-11 00:00:00	3605.372	3630.744	3608.059	3578.146	11032248000	145248632832
2015-12-14 00:00:00	3573.884	3712.503	3711.322	3570.998	15176912000	203291508736
2015-12-15 00:00:00	3707.73	3717.357	3694.389	3679.23	12648171200	186795458560
2015-12-16 00:00:00	3703.95	3713.09	3685.44	3677.45	11134272000	160118243328
2015-12-17 00:00:00	3712.783	3768.844	3755.888	3709.851	17792408000	242543820800
2015-12-18 00:00:00	3754.96	3810.218	3767.913	3750.925	17346598400	232281456640
2015-12-21 00:00:00	3762.097	3877.82	3865.965	3759.989	21743528000	289905278976
2015-12-22 00:00:00	3872.098	3880.468	3876.733	3841.593	18030366100	243797366698
2015-12-23 00:00:00	3877.872	3926.686	3866.381	3862.965	20701715200	294710771712
2015-12-24 00:00:00	3858.135	3867.679	3829.402	3787.084	14718139200	203683545088
2015-12-25 00:00:00	3832.085	3848.025	3838.201	3813.204	11962401300	163314511431
2015-12-28 00:00:00	3847.532	3853.389	3727.632	3727.632	15398844000	210026020459
2015-12-29 00:00:00	3723.05	3762.052	3761.875	3710.48	10188555500	140405054699
2015-12-30 00:00:00	3762.914	3765.657	3765.175	3726.278	10562995500	155744099319
2015-12-31 00:00:00	3760.904	3772.617	3731.005	3727.325	10187355600	145043696235
2016-01-04 00:00:00	3725.856	3726.245	3469.066	3468.949	11537067400	145968206095
2016-01-05 00:00:00	3382.177	3518.217	3478.78	3377.28	16211698400	196017085879
2016-01-06 00:00:00	3482.406	3543.739	3539.808	3468.467	14596614400	160947198402
2016-01-07 00:00:00	3481.15	3481.15	3294.384	3284.737	4410264100	47130795628
2016-01-08 00:00:00	3371.871	3418.851	3361.563	3237.931	18595945100	203498868289
2016-01-11 00:00:00	3303.125	3342.481	3192.45	3192.45	17463838700	184464050180
2016-01-12 00:00:00	3214.823	3242.253	3215.71	3174.55	12822579600	142048909710
2016-01-13 00:00:00	3240.484	3257.295	3155.879	3155.879	12066649400	130886082444
2016-01-14 00:00:00	3076.645	3226.658	3221.571	3072.039	13453767100	144771580596
2016-01-15 00:00:00	3200.888	3216.798	3118.73	3101.052	12460177900	131882737252
2016-01-18 00:00:00	3068.235	3165.616	3130.729	3066.727	10112838600	109458287764
2016-01-19 00:00:00	3132.705	3227.908	3223.125	3119.216	12765389300	142907686296
2016-01-20 00:00:00	3204.218	3225.95	3174.378	3154.426	13065050400	143313337192
2016-01-21 00:00:00	3136.384	3202.538	3081.345	3081.345	11118973300	121856195433
2016-01-22 00:00:00	3114.895	3132.171	3113.463	3053.958	8995108700	96885673842
2016-01-25 00:00:00	3129.028	3149.332	3128.886	3105.1	8154006100	85777891364
2016-01-26 00:00:00	3099.596	3106.53	2940.509	2934.647	12693392100	127250652518
2016-01-27 00:00:00	2953.183	2963.544	2930.352	2839.29	13222936600	126997670778
2016-01-28 00:00:00	2909.334	2941.887	2853.756	2841.844	9922275600	95663874927
2016-01-29 00:00:00	2855.598	2965.309	2946.09	2854.371	11330425900	109462356680
2016-02-01 00:00:00	2939.04	2944.517	2901.048	2869.561	8679534200	82931453498
2016-02-02 00:00:00	2901.528	2972.426	2961.334	2901.512	8860196300	88740230428
2016-02-03 00:00:00	2931.288	2954.71	2948.639	2909.898	7738900000	74817092259
2016-02-04 00:00:00	2960.334	2999.206	2984.76	2960.207	9177972400	91550346872
2016-02-05 00:00:00	2982.056	2988.36	2963.789	2962.847	7685080800	77443222334
2016-02-15 00:00:00	2888.428	2961.493	2946.707	2886.018	7291943400	71285049141
2016-02-16 00:00:00	2962.187	3042.089	3037.035	2962.187	11257964300	112300492317
2016-02-17 00:00:00	3034.09	3065.785	3063.32	3027.046	12829160700	122279340234
2016-02-18 00:00:00	3079.527	3093.513	3053.699	3049.841	12440146400	122618612161
2016-02-19 00:00:00	3047.942	3065.968	3051.585	3032.634	8733801200	90849341804
2016-02-22 00:00:00	3083.933	3128.207	3118.868	3071.329	14094696800	141684080627
2016-02-23 00:00:00	3117.203	3119.221	3089.363	3061.429	11256739100	117476469063
2016-02-24 00:00:00	3077.606	3109.545	3109.545	3055.251	11178265000	112918607549
2016-02-25 00:00:00	3104.41	3104.436	2918.75	2905.457	15782975200	153493008194
2016-02-26 00:00:00	2942.095	2964.385	2948.031	2902.948	10694972900	102531571946
2016-02-29 00:00:00	2939.58	2939.875	2877.467	2821.215	12934102000	118440829598
2016-03-01 00:00:00	2881.335	2950.436	2930.694	2863.323	11604591800	110491037808
2016-03-02 00:00:00	2933.921	3054.724	3051.333	2933.116	17597234700	164025161471
2016-03-03 00:00:00	3050.389	3078.444	3058.422	3040.246	17310574400	165509087742
2016-03-04 00:00:00	3047.537	3101.656	3093.89	3032.424	21917253400	205520475543
2016-03-07 00:00:00	3108.999	3130.903	3104.84	3083.584	13246203700	127790344488
2016-03-08 00:00:00	3100.149	3109.25	3107.673	3001.829	13623574200	128758488144
2016-03-09 00:00:00	3045.924	3072.916	3071.907	3020.134	11146624500	106298652785
2016-03-10 00:00:00	3056.21	3074.16	3013.146	3012.691	7607219700	78180468559
2016-03-11 00:00:00	2990.214	3026.437	3018.284	2982.172	7333356400	74367296548
2016-03-14 00:00:00	3039.569	3106.8	3065.69	3034	11710865500	123539094703
2016-03-15 00:00:00	3061.343	3077.085	3074.78	3028.578	9831194100	101302845698
2016-03-16 00:00:00	3068.866	3100.352	3090.033	3064.521	12473644800	126128854001
2016-03-17 00:00:00	3096.808	3147.841	3124.204	3077.572	12166177700	136603715775
2016-03-18 00:00:00	3136.223	3197.668	3171.963	3130.102	19730256400	210017810346
2016-03-21 00:00:00	3203.293	3267.775	3249.437	3198.361	23326946400	256836636273
2016-03-22 00:00:00	3231.615	3249.677	3225.79	3218.728	16102089700	194211982989
2016-03-23 00:00:00	3217.729	3242.247	3236.092	3202.976	12567928600	155567074583
2016-03-24 00:00:00	3211.496	3221.906	3181.851	3181.813	13313112200	162436036415
2016-03-25 00:00:00	3176.81	3204.442	3197.817	3174.318	9739533000	115195604431
2016-03-28 00:00:00	3206.953	3229.624	3169.728	3161.878	10344193300	123844044128
2016-03-29 00:00:00	3171.314	3178.075	3135.41	3122.761	9729474700	113844280553
2016-03-30 00:00:00	3161.289	3216.676	3216.275	3161.289	11780251200	140721774451
2016-03-31 00:00:00	3229.2	3241.927	3218.088	3208.665	12155207400	147267617416
2016-04-01 00:00:00	3213.674	3222.612	3221.895	3165.856	11812213900	127050098456
2016-04-05 00:00:00	3211.305	3271.93	3264.486	3205.207	14604777200	159296543667
2016-04-06 00:00:00	3250.522	3267.64	3257.528	3236.196	12019630500	137206268587
2016-04-07 00:00:00	3266.288	3270.82	3209.29	3208.644	11240946700	128273067720
2016-04-08 00:00:00	3189.846	3197.774	3185.726	3163.305	10100562500	113920716519
2016-04-11 00:00:00	3213.507	3251.572	3230.096	3213.507	12521270900	142759491340
2016-04-12 00:00:00	3227.367	3232.264	3218.45	3198.903	9286943700	99086557951
2016-04-13 00:00:00	3237.858	3296.523	3261.383	3237.858	19561386600	200159601290
2016-04-14 00:00:00	3277.098	3286.072	3275.832	3252.05	11315732700	117989443450
2016-04-15 00:00:00	3279.857	3282.985	3272.205	3261.73	9980752900	107963982334
2016-04-18 00:00:00	3252.671	3252.671	3228.453	3221.662	9709006900	103956150095
2016-04-19 00:00:00	3243.971	3250.725	3238.303	3221.577	8087144000	90976236261
2016-04-20 00:00:00	3244.142	3248.422	3181.026	3107.369	16220785800	172324694469
2016-04-21 00:00:00	3160.796	3198.557	3160.603	3150.94	10475265100	110324379038
2016-04-22 00:00:00	3142.561	3175.38	3174.901	3137.993	7707849200	82442921903
2016-04-25 00:00:00	3164.738	3172.269	3162.033	3137.113	6751935100	74734848036
2016-04-26 00:00:00	3159.771	3181.095	3179.161	3150.404	5902073400	68871554173
2016-04-27 00:00:00	3181.931	3188.826	3165.916	3162.691	6000414700	70620405995
2016-04-28 00:00:00	3169.333	3174.766	3160.581	3135.643	6987066000	78876767222
2016-04-29 00:00:00	3153.537	3171.289	3156.745	3149.397	5802977600	70807704222
2016-05-03 00:00:00	3159.823	3218.485	3213.54	3151.405	9816483500	115733867591
2016-05-04 00:00:00	3203.465	3222.882	3209.461	3198.292	9086240800	97797134813
2016-05-05 00:00:00	3204.169	3217.282	3213.92	3196.566	7473368100	83946496908
2016-05-06 00:00:00	3213.136	3216.893	3130.354	3130.147	10868024000	119265216104
2016-05-09 00:00:00	3115.43	3115.43	3065.615	3055.006	9923047700	100409213488
2016-05-10 00:00:00	3055.212	3084.725	3069.112	3055.183	6884993500	70650764147
2016-05-11 00:00:00	3080.636	3102.877	3082.809	3063.088	8179425800	87323408342
2016-05-12 00:00:00	3059.383	3095.349	3090.137	3035.023	7876572600	81418792606
2016-05-13 00:00:00	3081.68	3103.096	3074.935	3064.691	6262975500	65850995649
2016-05-16 00:00:00	3064.526	3095.555	3095.309	3053.662	5946185600	64405200020
2016-05-17 00:00:00	3095.523	3105.201	3086.025	3073.459	6527812500	75389385458
2016-05-18 00:00:00	3071.529	3072.612	3068.036	3039.462	8271536900	88458847115
2016-05-19 00:00:00	3060.343	3086.977	3062.5	3058.145	6044416600	68679060392
2016-05-20 00:00:00	3047.778	3078.532	3078.218	3041.517	5608084200	65124251092
2016-05-23 00:00:00	3078.515	3098.478	3087.223	3076.504	5969721600	70337514484
2016-05-24 00:00:00	3083.244	3083.257	3063.556	3052.591	5873438500	61106015446
2016-05-25 00:00:00	3079.749	3089.102	3059.226	3054.87	5665280300	63316562530
2016-05-26 00:00:00	3056.6	3072.524	3064.211	3027.444	6039298100	65985183919
2016-05-27 00:00:00	3059.732	3073.756	3062.499	3052.179	6046875000	59371777079
2016-05-30 00:00:00	3056.314	3075.261	3066.71	3037.665	6309857900	63496565009
2016-05-31 00:00:00	3068.596	3170.926	3169.56	3068.596	13886311100	151398175957
2016-06-01 00:00:00	3172.962	3181.793	3160.547	3159.818	11314848200	131700821152
2016-06-02 00:00:00	3158.026	3168.824	3167.1	3151.065	8600342700	97093625345
2016-06-03 00:00:00	3172.946	3201.749	3189.326	3162.088	10149178300	136332027087
2016-06-06 00:00:00	3192.779	3197.22	3178.788	3168.554	7669375100	101176231366
2016-06-07 00:00:00	3182.437	3186.617	3177.054	3168.179	6892831400	88711618425
2016-06-08 00:00:00	3171.813	3174.972	3163.986	3148.352	7629177500	97682790861
2016-06-13 00:00:00	3134.045	3145.606	3066.341	3065.767	9297594700	114091320004
2016-06-14 00:00:00	3058.443	3078.749	3075.983	3055.655	6627945700	78622305350
2016-06-15 00:00:00	3043.958	3128.673	3116.368	3042.233	8739325700	106170177872
2016-06-16 00:00:00	3104.362	3112.476	3094.675	3089.478	8297470300	93496238871
2016-06-17 00:00:00	3096.09	3131.049	3110.357	3096.09	8540298500	97953389320
2016-06-20 00:00:00	3114.906	3118.725	3112.674	3089.713	6358714100	74647802462
2016-06-21 00:00:00	3124.898	3155.493	3106.318	3097.94	8796534500	107233643632
2016-06-22 00:00:00	3100.45	3134.061	3133.961	3096.992	6648711300	81348715848
2016-06-23 00:00:00	3129.721	3129.721	3117.317	3102.481	6775173800	81732552159
2016-06-24 00:00:00	3110.647	3130.539	3077.155	3033.965	10479220800	118967441702
2016-06-27 00:00:00	3065.128	3120.641	3120.544	3064.966	8326725900	104066083791
2016-06-28 00:00:00	3107.398	3139.43	3136.401	3099.701	9202463700	117197791504
2016-06-29 00:00:00	3142.484	3158.076	3151.39	3139.133	10372366800	117958861189
2016-06-30 00:00:00	3152.833	3163.721	3153.921	3148.199	7969261700	100627912925
2016-07-01 00:00:00	3156.932	3170.258	3154.2	3148.295	7174628300	91215027688
2016-07-04 00:00:00	3136.385	3210.602	3204.696	3134.023	13331052900	149894780037
2016-07-05 00:00:00	3199.157	3216.703	3207.383	3197.996	13022689500	143899100428
2016-07-06 00:00:00	3197.625	3217.516	3216.804	3183.451	12489745800	147232471496
2016-07-07 00:00:00	3206.551	3220.54	3209.954	3190.124	11859520200	140488833675
2016-07-08 00:00:00	3199.754	3204.928	3192.28	3183.959	8973485500	111063465417
2016-07-11 00:00:00	3199.038	3235.962	3203.33	3197.626	13852951100	155288151673
2016-07-12 00:00:00	3201.906	3273.474	3273.182	3200.303	17253421700	190853738897
2016-07-13 00:00:00	3274.02	3300.991	3282.868	3271.775	17519609000	196592300322
2016-07-14 00:00:00	3277.482	3281.95	3276.764	3259.065	10752579800	128090420917
2016-07-15 00:00:00	3278.836	3285.026	3276.278	3265.291	10266502600	125179812929
2016-07-18 00:00:00	3269.708	3281.638	3262.022	3251.766	11031251800	129785706199
2016-07-19 00:00:00	3260.435	3264.73	3248.234	3226.199	8888686100	107108911172
2016-07-20 00:00:00	3246.863	3254.508	3237.605	3232.257	7270125500	91367448994
2016-07-21 00:00:00	3238.337	3271.374	3252.523	3238.303	8600482500	107464072513
2016-07-22 00:00:00	3251.242	3253.769	3225.162	3220.894	8602912800	107416887320
2016-07-25 00:00:00	3220.166	3243.79	3230.885	3218.142	7020318500	92015844035
2016-07-26 00:00:00	3228.234	3269.746	3269.588	3228.008	8105108900	103745762758
2016-07-27 00:00:00	3270.084	3276.511	3218.243	3157.409	16018866500	186928366498
2016-07-28 00:00:00	3204.465	3235.782	3221.137	3195.27	11277996400	137295892753
2016-07-29 00:00:00	3217.192	3225.418	3203.93	3198.684	8804483700	103787029748
2016-08-01 00:00:00	3196.425	3199.975	3176.809	3156.749	8700349700	98818634361
2016-08-02 00:00:00	3173.758	3189.053	3189.053	3165.542	6216763900	70640763842
2016-08-03 00:00:00	3179.684	3197.157	3193.507	3173.536	7286410200	79754323301
2016-08-04 00:00:00	3190.546	3201.554	3201.289	3170.419	7350437300	86919591121
2016-08-05 00:00:00	3201.354	3224.873	3205.11	3192.861	7719636600	94429542391
2016-08-08 00:00:00	3199.572	3234.48	3234.183	3187.252	8667605100	102638114597
2016-08-09 00:00:00	3232.603	3257.334	3256.981	3229.174	9106525900	105924052436
2016-08-10 00:00:00	3255.182	3261.861	3243.341	3242.751	9043037200	106157448028
2016-08-11 00:00:00	3239.558	3274.026	3233.36	3232.613	10104121300	116996159046
2016-08-12 00:00:00	3231.807	3294.234	3294.234	3231.137	11625404400	129354686387
2016-08-15 00:00:00	3303.469	3417.915	3393.424	3302.378	22054342100	258897463910
2016-08-16 00:00:00	3403.384	3418.688	3378.245	3372.021	19638974000	226785231085
2016-08-17 00:00:00	3377.771	3394.389	3373.048	3356.924	13884768800	167917530856
2016-08-18 00:00:00	3369.947	3394.791	3364.485	3349.688	14238016900	172256533000
2016-08-19 00:00:00	3358.555	3374.045	3365.02	3341.192	11996150800	135382706293
2016-08-22 00:00:00	3364.681	3372.833	3336.795	3335.47	10795100800	128201783812
2016-08-23 00:00:00	3332.621	3359.648	3341.83	3324.96	9292451600	108503692377
2016-08-24 00:00:00	3341.93	3348.129	3329.863	3323.725	8119142900	94012832200
2016-08-25 00:00:00	3314.085	3315.081	3308.972	3279.806	10058915300	112578140010
2016-08-26 00:00:00	3312.499	3328.945	3307.09	3301.736	8153069100	93213205560
2016-08-29 00:00:00	3306.575	3315.079	3307.781	3297.07	7703633300	88011642022
2016-08-30 00:00:00	3310.319	3325.122	3311.987	3304.597	7572598700	89513016667
2016-08-31 00:00:00	3310.565	3333.973	3327.794	3304.655	7957080500	99215044445
2016-09-01 00:00:00	3326.739	3329.346	3301.577	3301.213	8494721900	100911462823
2016-09-02 00:00:00	3298.722	3320.425	3314.114	3295.755	8279180300	99396378584
2016-09-05 00:00:00	3321.005	3338.42	3319.68	3314.629	7829247700	87531089645
2016-09-06 00:00:00	3322.018	3347.951	3342.626	3300.126	9828399800	118366533426
2016-09-07 00:00:00	3344.066	3357.357	3340.817	3337.751	10294010600	115119908617
2016-09-08 00:00:00	3338.008	3343.395	3339.564	3328.226	7191615800	83742346850
2016-09-09 00:00:00	3339.373	3344.951	3318.044	3318.044	8265703600	95471188732
